id,facility_name,num,street,city,state,zip,municipal,category_cd,description,p_code,fdo,bus_st_date,seat_count,noroom,sq_feet,status,placard_st,x,y,address
201410310009,Asiago's Tuscan Italian,381,Shore Drive,Pittsburgh,PA,15212,Pittsburgh-122,201,Restaurant with Liquor,0,2014-10-31,2014-10-31,240,,0,7,1,,,381 Shore Drive Pittsburgh PA 15212
201411030001,CVS / Pharmacy #7611,4849,Wm  Flynn Highway,Allison Park,PA,15101,Hampton,116,Chain Packaged Food Only,1,2014-10-22,2014-10-22,0,,9000,1,1,,,4849 Wm  Flynn Highway Allison Park PA 15101
201411030002,Old School Italian Sandwich Shop,609,9th  Avenue,Homestead,PA,15120,Munhall,211,Restaurant without Liquor,1,2014-10-30,2014-10-30,6,,0,1,1,,,609 9th  Avenue Homestead PA 15120
201411040001,Beacom's,120,Sr 908 EXT,Tarentum,PA,15084,Frazer,115,Packaged Food Only,2,2014-11-03,2014-11-03,0,,1500,1,1,,,120 Sr 908 EXT Tarentum PA 15084
201411050001,Samba Mini Mart,2520,Bedford Avenue,Pittsburgh,PA,15219,Pittsburgh-105,113,Retail/Convenience Store,2,2014-10-07,2014-10-07,0,,500,1,1,-79.9721438687534,40.4506861844831,2520 Bedford Avenue Pittsburgh PA 15219
201411050002,Perfect Peace Mobile MFF3,301,Oakland Avenue,Braddock,PA,15104,North Braddock,119,Mobile,1,2014-10-31,2014-10-31,0,,1,1,1,-79.8664705501874,40.4120435587511,301 Oakland Avenue Braddock PA 15104
201411060001,Super Mart,100,Boyce Park Dr,Pittsburgh,PA,15239,Plum,114,Chain Retail/Convenience Store,1,2014-10-29,2014-10-29,0,,2000,7,1,-79.7448370753161,40.4777621811978,100 Boyce Park Dr Pittsburgh PA 15239
201411100001,Exxon Cheswick,1003,Freeport  Road,Cheswick,PA,15024,Harmar,114,Chain Retail/Convenience Store,1,2014-10-21,2014-10-21,0,,1400,1,1,-79.8141481756799,40.5407529633934,1003 Freeport  Road Cheswick PA 15024
201411100002,Mambo Italia,424,Broad Street,Sewickley,PA,15143,Sewickley,211,Restaurant without Liquor,1,2014-10-23,2014-10-23,48,,0,1,1,-80.1806689595636,40.5396784565232,424 Broad Street Sewickley PA 15143
201411100003,The Rolling Kitchen (XHS-0563) MFF4,1041,Hiland Avenue,Coraopolis,PA,15108,Coraopolis,119,Mobile,1,2014-10-21,2014-10-21,0,,1,1,1,-80.1657544137737,40.5147996826046,1041 Hiland Avenue Coraopolis PA 15108
201411100004,Randita's Organic Vegan Cafe,207,Commercial  Avenue,Pittsburgh,PA,15215,Aspinwall,211,Restaurant without Liquor,0,2014-12-01,2014-12-01,25,,0,7,1,-79.9048268195025,40.4904496604865,207 Commercial  Avenue Pittsburgh PA 15215
201411100005,Five Alarm Dogs,1711,Canal Street,Pittsburgh,PA,15215,Sharpsburg,119,Mobile,1,2014-10-29,2014-10-29,0,,1,7,1,,,1711 Canal Street Pittsburgh PA 15215
201411100006,McDonalds,430,Penn Avenue,Pittsburgh,PA,15221,Wilkinsburg,212,Chain Restaurant without Liquor,1,2014-11-05,2014-11-05,100,,0,1,1,-79.8886663634937,40.4446305569671,430 Penn Avenue Pittsburgh PA 15221
201411100007,KIDZ Kingdom Daycare & Learning Center,307,Kennedy  Avenue,Duquesne,PA,15110,Duquesne,403,Child Food Service,1,2014-11-04,2014-11-04,0,,100,1,1,-79.8476763299208,40.3714120193105,307 Kennedy  Avenue Duquesne PA 15110
201411100008,KIDZ Kingdom Daycare & Learning Center,101,7th  Avenue,Homestead,PA,15120,Homestead,403,Child Food Service,1,2014-11-03,2014-11-03,0,,150,1,1,,,101 7th  Avenue Homestead PA 15120
201411120001,Judy's Java Joint,3400 Suite 5,South Park  Road,Bethel Park,PA,15102,Bethel Park,211,Restaurant without Liquor,1,2014-11-15,2014-11-15,10,,0,1,1,,,3400 Suite 5 South Park  Road Bethel Park PA 15102
201411120002,Gio's Cafe,625,Stanwix Street,Pittsburgh,PA,15222,Pittsburgh-102,211,Restaurant without Liquor,0,2014-11-04,2014-11-04,24,,0,7,1,-80.0048428212861,40.4431619108574,625 Stanwix Street Pittsburgh PA 15222
201411130001,BRGR,1500,Washington  Road,Pittsburgh,PA,15228,Mt Lebanon,202,Chain Restaurant with Liquor,1,2014-11-10,2014-11-10,141,,0,1,1,-80.0512874031637,40.3568760237396,1500 Washington  Road Pittsburgh PA 15228
201411130002,Adrian's Pizza,605,Thompson Run Road,Pittsburgh,PA,15237,Ross,212,Chain Restaurant without Liquor,1,2014-11-07,2014-11-07,33,,0,1,1,-79.9908747008351,40.5391881140391,605 Thompson Run Road Pittsburgh PA 15237
201411130004,Mama Meatballs Pizzeria,623,Brown Avenue,Turtle Creek,PA,15145,Wilkins,211,Restaurant without Liquor,1,2014-11-04,2014-11-04,0,,0,1,1,,,623 Brown Avenue Turtle Creek PA 15145
201411130005,McDonalds,505,Lincoln Highway,North Versailles,PA,15137,North Versailles,212,Chain Restaurant without Liquor,1,2014-11-05,2014-11-05,72,,0,1,1,-79.824363242912,40.384283204382,505 Lincoln Highway North Versailles PA 15137
201411130006,Katie's Kandy,422,Wood Street,Pittsburgh,PA,15222,Pittsburgh-101,114,Chain Retail/Convenience Store,1,2014-11-10,2014-11-10,0,,500,1,1,-80.0007234176174,40.4398776781005,422 Wood Street Pittsburgh PA 15222
201411130007,Eat'n Park Banksville #14,1250,Banksville Road,Pittsburgh,PA,15216,Pittsburgh-120,212,Chain Restaurant without Liquor,1,2014-11-05,2014-11-05,232,,0,1,1,-80.030209487263,40.4174415744171,1250 Banksville Road Pittsburgh PA 15216
201411130008,Uncle Wayne's City Flavors,130,Brownsville  Road,Pittsburgh,PA,15210,Mt Oliver,211,Restaurant without Liquor,0,2014-11-06,2014-11-06,6,,0,1,1,-79.9869591967442,40.4168002507026,130 Brownsville  Road Pittsburgh PA 15210
201411130009,26th St Market & Cafe,2549,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,211,Restaurant without Liquor,1,2014-11-07,2014-11-07,25,,0,7,1,-79.9788095196938,40.4549236149781,2549 Penn Avenue Pittsburgh PA 15222
201411170001,Round Hill Presbyterian Church,2150,Round Hill Church  Road,Elizabeth,PA,15037,Elizabeth Township,407,Church Kitchen,1,2014-11-06,2014-11-06,0,,250,7,1,-79.8598837208148,40.2430551843953,2150 Round Hill Church  Road Elizabeth PA 15037
201411170003,GetGo Fuel Kiosk #3257 Robinson,6513,Steubenville Pike,Pittsburgh,PA,15205,Robinson,116,Chain Packaged Food Only,2,2014-11-07,2014-11-07,0,,200,1,1,-80.1635577317957,40.4473360176113,6513 Steubenville Pike Pittsburgh PA 15205
201411180001,Secrets Bar & Grill,633,McGowan Avenue,West Mifflin,PA,15122,West Mifflin,201,Restaurant with Liquor,1,2014-11-14,2014-11-14,30,,0,1,1,,,633 McGowan Avenue West Mifflin PA 15122
201411180002,Chengdu Gourmet,5840,Forward Avenue,Pittsburgh,PA,15217,Pittsburgh-114,211,Restaurant without Liquor,0,2014-11-13,2014-11-13,48,,0,1,1,-79.9224122536528,40.4293823379581,5840 Forward Avenue Pittsburgh PA 15217
201411180003,Arancini House,615,Washington Road,Pittsburgh,PA,15228,Mt Lebanon,211,Restaurant without Liquor,0,2014-11-13,2014-11-13,23,,0,1,1,-80.0437568174638,40.3823468521813,615 Washington Road Pittsburgh PA 15228
201411180004,Toys R Us,4000,Oxford Drive,Bethel Park,PA,15102,Bethel Park,116,Chain Packaged Food Only,1,2014-11-13,2014-11-13,0,,509,1,1,-80.0508002920602,40.3463059597798,4000 Oxford Drive Bethel Park PA 15102
201411180006,Dunkin Donuts #353396,1098,Washington Pike,Bridgeville,PA,15017,Collier,212,Chain Restaurant without Liquor,1,2014-11-13,2014-11-13,16,,0,1,1,-80.1054508631575,40.3666565897268,1098 Washington Pike Bridgeville PA 15017
201411180007,"Peace, Love & Little Donuts",100,Broughton Road,Bethel Park,PA,15102,Bethel Park,211,Restaurant without Liquor,1,2014-11-10,2014-11-10,12,,0,1,1,-80.027087407453,40.3447880244034,100 Broughton Road Bethel Park PA 15102
201411190001,Joe's Pizza,540,St Clair  Avenue,Clairton,PA,15025,Clairton,211,Restaurant without Liquor,0,2014-11-12,2014-11-12,0,,0,7,1,,,540 St Clair  Avenue Clairton PA 15025
201411210001,Cynthia Franck's Child Care,2140,Ardmore Boulevard,Pittsburgh,PA,15221,Forest Hills,403,Child Food Service,1,2014-11-14,2014-11-14,0,,200,1,1,-79.849346375228,40.4181469047576,2140 Ardmore Boulevard Pittsburgh PA 15221
201411210002,Cynthia Franck's Child Care,12134,Frankstown  Road,Pittsburgh,PA,15235,Penn Hills,403,Child Food Service,1,2014-11-14,2014-11-14,0,,100,1,1,-79.8188688621013,40.4711539739065,12134 Frankstown  Road Pittsburgh PA 15235
201411210003,WFH / Wing Fat Hong Oriental Food Market,2306,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,111,Supermarket,1,2014-11-20,2014-11-20,0,,12000,1,1,-79.9810841301702,40.4528030322044,2306 Penn Avenue Pittsburgh PA 15222
201411210004,Johnny O's Bar & Grille,5533,Walnut Street,Pittsburgh,PA,15232,Pittsburgh-107,201,Restaurant with Liquor,1,2014-12-01,2014-12-01,170,,0,7,1,-79.9325863314924,40.4517748134592,5533 Walnut Street Pittsburgh PA 15232
201411210005,Speedway #2911,1200,Long Run  Road,Mc Keesport,PA,15131,White Oak,114,Chain Retail/Convenience Store,1,2014-11-26,2014-11-26,0,,3900,1,1,-79.812603984712,40.3332309623605,1200 Long Run  Road Mc Keesport PA 15131
201411210006,Pittsburgh Popcorn Co,1000,Ross Park Mall  Drive,Pittsburgh,PA,15237,Ross,212,Chain Restaurant without Liquor,1,2014-11-19,2014-11-19,0,,0,1,1,-80.008468425933,40.542892812726,1000 Ross Park Mall  Drive Pittsburgh PA 15237
201411210007,500 Grant Cafe / Aramark,500,Grant  Street,Pittsburgh,PA,15219,Pittsburgh-102,211,Restaurant without Liquor,0,2014-11-17,2014-11-17,190,,0,1,1,-79.99589388755,40.4396462550393,500 Grant  Street Pittsburgh PA 15219
201411240001,Mellon Client Services Center,500,Ross Street,Pittsburgh,PA,15219,Pittsburgh-102,211,Restaurant without Liquor,1,2014-11-17,2014-11-17,300,,0,1,1,-79.9948822123413,40.4397181468091,500 Ross Street Pittsburgh PA 15219
201411240002,525 William Penn / Aramark Cafeteria,525,Wm Penn  Place,Pittsburgh,PA,15219,Pittsburgh-102,211,Restaurant without Liquor,0,2014-11-17,2014-11-17,222,,0,7,1,-79.997736699787,40.4401936513822,525 Wm Penn  Place Pittsburgh PA 15219
201411240003,Second Breakfast,2401,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,113,Retail/Convenience Store,1,2014-11-18,2014-11-18,0,,100,7,1,-79.9804875222509,40.4538162396953,2401 Penn Avenue Pittsburgh PA 15222
201411250001,Osaka Taipei,2101,Greentree  Road,Pittsburgh,PA,15220,Scott,201,Restaurant with Liquor,1,2014-11-18,2014-11-18,98,,0,7,1,-80.0690903553404,40.3911899665201,2101 Greentree  Road Pittsburgh PA 15220
201411250002,Julian & Marios Submarine Shop,4432,Greensprings  Avenue,West Mifflin,PA,15122,West Mifflin,211,Restaurant without Liquor,1,2014-11-20,2014-11-20,0,,0,7,1,-79.8804422852317,40.3858761130397,4432 Greensprings  Avenue West Mifflin PA 15122
201412010001,EBA Club,721,White Street,Mc Keesport,PA,15132,McKeesport,201,Restaurant with Liquor,1,2014-11-19,2014-11-19,0,,0,1,1,-79.8523603365079,40.3491472616613,721 White Street Mc Keesport PA 15132
201412010003,Market Outlet,1809,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,113,Retail/Convenience Store,1,2014-10-21,2014-10-21,0,,2400,1,1,-79.9848506367611,40.4507153446154,1809 Penn Avenue Pittsburgh PA 15222
201412010004,Kerr Presbytarian Church,157,Bridge Street,Verona,PA,15147,Penn Hills,407,Church Kitchen,1,2014-11-21,2014-11-21,0,,400,7,1,-79.7958094851359,40.5104418927594,157 Bridge Street Verona PA 15147
201412010005,Leon's Caribbean Restaurant,823,Warrington Avenue,Pittsburgh,PA,15210,Pittsburgh-118,211,Restaurant without Liquor,0,2014-12-01,2014-12-01,0,,0,1,1,,,823 Warrington Avenue Pittsburgh PA 15210
201412010006,Lizzy's Kitchen,203,Whitaker  Street,Homestead,PA,15120,Whitaker,211,Restaurant without Liquor,1,2014-11-24,2014-11-24,0,,0,7,1,-79.8868333925529,40.4004374512281,203 Whitaker  Street Homestead PA 15120
201412010007,Five Points Artisan Bakery,6520,Wilkins  Avenue,Pittsburgh,PA,15217,Pittsburgh-114,117,Bakery,1,2014-11-04,2014-11-04,0,,1400,1,1,-79.9168314841005,40.4443464391076,6520 Wilkins  Avenue Pittsburgh PA 15217
201412010008,Royal Myanmar Restaurant,644,Center Avenue,Pittsburgh,PA,15229,West View,211,Restaurant without Liquor,1,2014-10-31,2014-10-31,40,,0,1,1,-80.0309486103667,40.5185889970333,644 Center Avenue Pittsburgh PA 15229
201412010009,Baked With Love,157,Bridge Street,Verona,PA,15147,Penn Hills,100,Caterer,1,2014-11-21,2014-11-21,0,,400,7,1,-79.7958094851359,40.5104418927594,157 Bridge Street Verona PA 15147
201412040001,YMCA Little Learner Ctr,2200,Golden Mile Highway,Pittsburgh,PA,15239,Plum,403,Child Food Service,1,2014-11-14,2014-11-14,0,,300,1,1,-79.7076349663152,40.4580655448308,2200 Golden Mile Highway Pittsburgh PA 15239
201412040002,Auto Laundry / BP,11835,Frankstown  Road,Pittsburgh,PA,15235,Penn Hills,116,Chain Packaged Food Only,2,2014-11-26,2014-11-26,0,,700,1,1,-79.8239370581856,40.4697943637979,11835 Frankstown  Road Pittsburgh PA 15235
201412040003,Mr C's Convenience Store,350,Center Avenue,Pittsburgh,PA,15229,West View,113,Retail/Convenience Store,1,2014-12-01,2014-12-01,0,,361,1,1,-80.0219269738964,40.5165798774135,350 Center Avenue Pittsburgh PA 15229
201412040004,Palms Brazilian Steakhouse - Mobile,3113,Green Garden  Road,Aliquippa,PA,15001,Out Of County,119,Mobile,1,2014-12-01,2014-12-01,0,,1,7,1,,,3113 Green Garden  Road Aliquippa PA 15001
201412040005,La Quinta Inn & Suites Food,4859,McKnight Road,Pittsburgh,PA,15237,Ross,317,Hotels - Limited Menu Food Service,1,2014-12-02,2014-12-02,40,,0,7,1,-80.0100432483529,40.5278715702126,4859 McKnight Road Pittsburgh PA 15237
201412040006,Halfway To Heaven,2510,Lincoln Boulevard,Elizabeth,PA,15037,Lincoln,201,Restaurant with Liquor,1,2014-12-12,2014-12-12,65,,0,1,1,-79.865929013819,40.3017783114263,2510 Lincoln Boulevard Elizabeth PA 15037
201412040007,Muddy Cup Coffee House,419,Lincoln Avenue,Pittsburgh,PA,15202,Bellevue,212,Chain Restaurant without Liquor,1,2014-11-14,2014-11-14,12,,0,1,1,-80.053364638126,40.4941701119558,419 Lincoln Avenue Pittsburgh PA 15202
201412040008,Green Beans Coffee,,Pgh Intl Airport / SE-9C,Pittsburgh,PA,15231,Findlay,212,Chain Restaurant without Liquor,1,2014-11-20,2014-11-20,0,,0,1,1,,,Pgh Intl Airport / SE-9C Pittsburgh PA 15231
201412040009,North Park Lounge Food Truck (ZDR-3500) MFF3,8701,Babcock  Boulevard,Pittsburgh,PA,15237,McCandless,119,Mobile,1,2014-11-25,2014-11-25,0,,1,1,1,-80.0168158519938,40.5660793431897,8701 Babcock  Boulevard Pittsburgh PA 15237
201412040010,Subway,425,5th Ave,Coraopolis,PA,15108,Coraopolis,211,Restaurant without Liquor,1,2014-11-13,2014-11-13,24,,0,7,1,,,425 5th Ave Coraopolis PA 15108
201412050001,Hello Bistro #3,292,Forbes Avenue,Pittsburgh,PA,15222,Pittsburgh-101,212,Chain Restaurant without Liquor,0,2014-12-02,2014-12-02,75,,0,1,1,-80.0010483413908,40.4400630776743,292 Forbes Avenue Pittsburgh PA 15222
201412050002,Gourmet Edibles Excellant Esculents Co,116,Highland Avenue,Pittsburgh,PA,15206,Pittsburgh-108,101,Transient Caterer,1,2014-12-02,2014-12-02,0,,100,1,1,,,116 Highland Avenue Pittsburgh PA 15206
201412080001,Panera #4347,8800,Covenant Avenue,Pittsburgh,PA,15234,McCandless,212,Chain Restaurant without Liquor,1,2014-12-09,2014-12-09,98,,0,7,1,-80.0223488887361,40.5685836311199,8800 Covenant Avenue Pittsburgh PA 15234
201412100001,Dunkin Donuts,1541,Washington Road,Pittsburgh,PA,15228,Mt Lebanon,212,Chain Restaurant without Liquor,1,2014-12-05,2014-12-05,27,,0,1,1,-80.0498457937033,40.3555193491162,1541 Washington Road Pittsburgh PA 15228
201412100002,Salvation Army Carnegie Food Pantry,225,Main Street,Carnegie,PA,15106,Carnegie,412,Food Banks/ Food Pantries,1,2014-12-02,2014-12-02,0,,800,1,1,,,225 Main Street Carnegie PA 15106
201412100003,Sharpsburger,401,Main Street,Pittsburgh,PA,15215,Sharpsburg,201,Restaurant with Liquor,1,2014-12-01,2014-12-01,40,,0,1,1,,,401 Main Street Pittsburgh PA 15215
201412100004,Studio AM,225,8th  Avenue,Homestead,PA,15120,Homestead,211,Restaurant without Liquor,1,2014-12-04,2014-12-04,15,,0,1,1,,,225 8th  Avenue Homestead PA 15120
201412100005,Dick's Sporting Goods,501,Monroeville Mall,Monroeville,PA,15146,Monroeville,116,Chain Packaged Food Only,2,2014-12-01,2014-12-01,0,,50,1,1,,,501 Monroeville Mall Monroeville PA 15146
201412150001,Staghorn Home & Garden Cafe,517,Greenfield Avenue,Pittsburgh,PA,15217,Pittsburgh-115,211,Restaurant without Liquor,1,2014-12-15,2014-12-15,20,,0,1,1,-79.9418615537636,40.4258339449735,517 Greenfield Avenue Pittsburgh PA 15217
201412150003,Hyatt Place Pittsburgh Airport / Rooms,6011,Cambells Run Road,Pittsburgh,PA,15205,Robinson,303,Rooming House with Guest food Service,1,2014-12-15,2014-12-15,0,128,0,1,1,,,6011 Cambells Run Road Pittsburgh PA 15205
201412150005,Holiday Inn Express Bridgeville / Breakfast Service,3053,Washington Pike,Bridgeville,PA,15017,South Fayette,317,Hotels - Limited Menu Food Service,1,2014-12-01,2014-12-01,38,,0,7,1,-80.1126797608896,40.3522902608493,3053 Washington Pike Bridgeville PA 15017
201412150009,Holiday Inn Express South Side / Breakfast Service,20,10th Street,Pittsburgh,PA,15203,Pittsburgh-117,317,Hotels - Limited Menu Food Service,0,2014-12-01,2014-12-01,50,,0,7,1,,,20 10th Street Pittsburgh PA 15203
201412150010,SpringHill Suites Southside Works Rooms,2950,Water  Street,Pittsburgh,PA,15203,Pittsburgh-116,303,Rooming House with Guest food Service,1,2014-12-01,2014-12-01,0,115,0,1,1,,,2950 Water  Street Pittsburgh PA 15203
201412170001,Sushic @ Giant Eagle #72,910,Freeport Road,Pittsburgh,PA,15238,Pittsburgh-112,114,Chain Retail/Convenience Store,1,2014-12-12,2014-12-12,0,,100,1,1,-79.8943172227734,40.4880818184585,910 Freeport Road Pittsburgh PA 15238
201412170002,Triangle Bread Company,2040,Monongahela Avenue,Pittsburgh,PA,15218,Swissvale,172,Food Processor,1,2014-12-05,2014-12-05,0,,1300,1,1,-79.8889824818924,40.4191123253792,2040 Monongahela Avenue Pittsburgh PA 15218
201412170003,Kandy Kafe,4291,Verona  Road,Verona,PA,15147,Penn Hills,113,Retail/Convenience Store,1,2014-12-12,2014-12-12,0,,300,7,1,,,4291 Verona  Road Verona PA 15147
201412170004,Smashburger,4145,Wm Penn Highway,Monroeville,PA,15146,Monroeville,212,Chain Restaurant without Liquor,1,2014-12-01,2014-12-01,62,,0,7,1,-79.7657902210807,40.4394492850976,4145 Wm Penn Highway Monroeville PA 15146
201412170007,Market District Cafe / Giant Eagle #72,910,Freeport Road,Pittsburgh,PA,15238,Pittsburgh-112,202,Chain Restaurant with Liquor,1,2014-12-11,2014-12-11,201,,0,1,1,-79.8943172227734,40.4880818184585,910 Freeport Road Pittsburgh PA 15238
201412180001,Living Stones,1207,Washington Road,Pittsburgh,PA,15228,Mt Lebanon,101,Transient Caterer,1,2014-12-16,2014-12-16,0,,50,1,1,-80.0480800374132,40.3663499929729,1207 Washington Road Pittsburgh PA 15228
201412180002,Keystone Cafe,2000,Technology Drive,Pittsburgh,PA,15219,Pittsburgh-104,211,Restaurant without Liquor,0,2014-12-12,2014-12-12,24,,0,7,1,-79.9700083114492,40.4340918168803,2000 Technology Drive Pittsburgh PA 15219
201412180003,The Slippery Mermaid Sushi Bar,613,Beaver  Street,Sewickley,PA,15143,Sewickley,211,Restaurant without Liquor,0,2014-12-09,2014-12-09,50,,0,1,1,-80.1787761198736,40.5387815417961,613 Beaver  Street Sewickley PA 15143
201412180004,Moon Cafe,2222,Ewing  Road,Coraopolis,PA,15108,Moon,211,Restaurant without Liquor,1,2014-12-09,2014-12-09,48,,0,1,1,-80.1952874908813,40.4833075972693,2222 Ewing  Road Coraopolis PA 15108
201412180005,The Pitt Stop,564,Lincoln Avenue,Pittsburgh,PA,15202,Bellevue,211,Restaurant without Liquor,1,2014-12-09,2014-12-09,12,,0,1,1,-80.0575177415183,40.4967175819326,564 Lincoln Avenue Pittsburgh PA 15202
201412180006,Come N Get It Cafe,600,Bell Avenue,Carnegie,PA,15106,Carnegie,211,Restaurant without Liquor,0,2014-12-12,2014-12-12,48,,0,7,1,,,600 Bell Avenue Carnegie PA 15106
201412230001,Hotel Monaco / Biergarten / 9th Floor,458,Strawberry Way,Pittsburgh,PA,15219,Pittsburgh-102,201,Restaurant with Liquor,1,2014-12-23,2014-12-23,30,,0,1,1,-79.9960833413821,40.4416457278733,458 Strawberry Way Pittsburgh PA 15219
201412230002,Hotel Monaco / The Commoner Restaurant & Bar,458,Strawberry  Way,Pittsburgh,PA,15219,Pittsburgh-102,201,Restaurant with Liquor,0,2014-12-19,2014-12-19,120,,0,1,1,-79.9960833413821,40.4416457278733,458 Strawberry  Way Pittsburgh PA 15219
201412230004,Springhill Suites Pittsburgh Mills,3015,Pittsburgh Mills Boulevard,Tarentum,PA,15084,Frazer,303,Rooming House with Guest food Service,1,2014-12-02,2014-12-02,0,115,0,1,1,-79.8048230588507,40.5701985618781,3015 Pittsburgh Mills Boulevard Tarentum PA 15084
201412230005,Asiatique Thai Bistro,102,Bakery Square Boulevard,Pittsburgh,PA,15206,Pittsburgh-112,211,Restaurant without Liquor,1,2014-12-23,2014-12-23,44,,0,1,1,,,102 Bakery Square Boulevard Pittsburgh PA 15206
201412230006,Broad Street Bistro,1025,Broad Street,North Versailles,PA,15137,North Versailles,201,Restaurant with Liquor,0,2014-08-27,2014-08-27,40,,0,1,1,-79.7974112102724,40.3741683666943,1025 Broad Street North Versailles PA 15137
201412240002,SpringHill Suites Monroeville / Rooms,122,Daugherty  Drive,Monroeville,PA,15146,Monroeville,303,Rooming House with Guest food Service,0,2014-12-18,2014-12-18,0,86,0,1,1,-79.7543466078088,40.435839458966,122 Daugherty  Drive Monroeville PA 15146
201412240003,Senti,3473,Butler Street,Pittsburgh,PA,15201,Pittsburgh-106,201,Restaurant with Liquor,0,2015-01-02,2015-01-02,88,,0,1,1,-79.9667782026777,40.4637753198312,3473 Butler Street Pittsburgh PA 15201
